,Currency_x,time_period_end,price_open_x,price_high_x,price_low_x,price_close_x,volume_traded_x,trades_count_x,Currency_y,price_open_y,price_high_y,price_low_y,price_close_y,volume_traded_y,trades_count_y,Open_x,High_x,Low_x,Close_x,Adj Close_x,Volume_x,Currency_x,price_open_x,price_high_x,price_low_x,price_close_x,volume_traded_x,trades_count_x,Open_y,High_y,Low_y,Close_y,Adj Close_y,Volume_y,Currency_y,price_open_y,price_high_y,price_low_y,price_close_y,volume_traded_y,trades_count_y,Open_x,High_x,Low_x,Close_x,Adj Close_x,Volume_x,Open_y,High_y,Low_y,Close_y,Adj Close_y,Volume_y,Open,High,Low,Close,Adj Close,Volume
223,BTC,2018-04-16,7023.9,11553243.63,5333.01,8351.575,33618189.141331725,2103626.0,ETH,399.9,554.0,386.19,533.74,4021133.8854841013,1323502.0,0.6936,0.9367,0.6349,0.862,0.862,761075657.0,LTC,117.67,144.38,102.0,132.52,4535382.287340325,504196.0,782.049988,1260.130005,745.049988,1195.640015,1195.640015,668906002.0,,,,,,,,8.53,11.88,7.81,11.3,11.3,734528515.0,0.2954,0.4,0.2701,0.3649,0.3649,58179137.0,0.04365,0.056639999999999996,0.03997,0.052070000000000005,0.052070000000000005,20929198.0
224,BTC,2018-04-23,8353.43,1004583.14,1146.67,8797.01,37328464.62534582,1881775.0,ETH,533.86,653.09,487.0,620.07,3200544.067638632,1185882.0,0.862,0.9643,0.7618,0.8682,0.8682,805173804.0,LTC,132.67,159.43,123.26281999999999,148.31939999,4182306.975773229,538164.0,1195.640015,1569.349976,1193.329956,1440.089966,1440.089966,1554629794.0,,,,,,,,11.3,23.02,11.23,21.41,21.41,2281824037.0,0.3649,0.4643,0.3234,0.4583,0.4583,57027969.0,0.052070000000000005,0.08934,0.05205,0.08836000000000001,0.08836000000000001,60191528.0
225,BTC,2018-04-30,8781.7,34812.79,6622.36,9393.99,41344626.560837395,2279923.0,ETH,620.45,917.87,266.0,691.9777,4203093.127737116,1536363.0,0.8682,0.9296,0.7823,0.8629,0.8629,458506304.0,LTC,146.58,172.53,121.80668100000001,153.24,4180112.594956451,565304.0,1440.089966,1843.660034,1244.319946,1756.569946,1756.569946,1022465843.0,BNB,20.0,20.0,13.30000008,15.02361383,20.37250892,13.0,21.41,21.639999,15.92,17.389999,17.389999,1710103669.0,0.4583,0.4602,0.3888,0.4096,0.4096,31918478.0,0.08838,0.1008,0.08023,0.08452,0.08452,49358299.0
226,BTC,2018-05-07,9396.32,10999.0,1007.94,9604.9,41664260.31555505,1734457.0,ETH,688.0,907.87,460.0,784.28,3385212.66063209,1374255.0,0.8629,0.8648,0.6291,0.7285,0.7285,500752960.0,LTC,153.39,187.32,132.0,171.56,3597055.8068038714,569877.0,1756.569946,1779.199951,1269.170044,1478.75,1478.75,1155454114.0,BNB,13.50000001,30.0,13.196411,13.64195965,184.30571124,153.0,17.389999,18.959999,12.07,14.59,14.59,1562542251.0,0.4096,0.4121,0.2957,0.3702,0.3702,29250112.0,0.08452,0.08596000000000001,0.05914,0.07397999999999999,0.07397999999999999,24505792.0
227,BTC,2018-05-14,9621.99,37711.08,5328.85,8686.1,41016208.294642136,1780555.0,ETH,793.79,899.0,635.4835,729.29,3936773.234507598,1512790.0,0.7285,0.7497,0.6469,0.6985,0.6985,295867841.0,LTC,173.109,177.88771,130.9,144.31,3336669.8209838783,503155.0,1478.75,1493.790039,1130.380005,1291.589966,1291.589966,776611541.0,BNB,13.67377301,14.96077299,6.0,13.66255299,67.5956498,70.0,14.59,14.72,11.83,13.95,13.95,937363468.0,0.3702,0.3799,0.3001,0.3284,0.3284,19919327.0,0.07399,0.07804,0.06252,0.07697999999999999,0.07697999999999999,30189995.0
228,BTC,2018-05-21,8698.2,17787.59,6575.46,8516.86,38074097.17916308,1628874.0,ETH,728.83,769.97,647.0,713.5,2478277.223858547,1203775.0,0.6985,0.7021,0.5755,0.6044,0.6044,265065593.0,LTC,144.43,156.07416,112.0,142.126779,2642527.602627925,438075.0,1291.589966,1301.209961,945.7700199999999,996.4799800000001,996.4799800000001,568848558.0,BNB,11.03531343,15.00000001,8.00000021,10.25416082,16.54611492,51.0,13.95,14.16,10.34,12.44,12.44,925675218.0,0.3284,0.3294,0.2636,0.274,0.274,18257008.0,0.07697000000000001,0.08427,0.06505,0.07016,0.07016,38321957.0
229,BTC,2018-05-28,8520.0,20626.32,2033.18,7339.7,36013553.440534,1546513.0,ETH,715.11,917.87,1.61,570.75,3275420.965183384,1348328.0,0.6044,0.6883,0.5447,0.6883,0.6883,243982759.0,LTC,139.75,146.77777700000001,95.571912,117.83,1908721.4851732731,334965.0,996.4799800000001,1192.859985,872.409973,1168.410034,1168.410034,559551134.0,BNB,14.75697499,14.9,11.1,13.39891299,25.297692,30.0,12.44,15.54,10.71,14.52,14.52,1167707957.0,0.274,0.3111,0.2454,0.3039,0.3039,20743745.0,0.07016,0.07056,0.055760000000000004,0.06172999999999999,0.06172999999999999,29355088.0
230,BTC,2018-06-04,7339.6,10132.5,2498.93,7703.67,34456208.76844496,1303367.0,ETH,569.0,675.7348053999999,5.85,619.4,3041551.816540429,1181692.0,0.6883,0.7036,0.5527,0.5817,0.5817,231283786.0,LTC,122.08468400000001,135.0,100.0,125.0,1999223.9985448741,319442.0,1168.430054,1210.849976,898.76001,937.2100220000001,937.2100220000001,638588883.0,BNB,12.0,12.0,11.95,11.97,2.84422476,10.0,14.52,14.97,10.05,11.01,11.01,1134337043.0,0.3039,0.3097,0.2388,0.2455,0.2455,12651946.0,0.06172999999999999,0.06226,0.04506,0.04718,0.04718,25144644.0
231,BTC,2018-06-11,7712.97,25000.0,4016.35,6885.94586521,34597936.26273516,1268192.0,ETH,618.94,643.9385,496.27,525.56,2099644.207938428,925954.0,0.5817,0.601,0.5047,0.5269,0.5269,204720303.0,LTC,125.42,134.0,102.7,106.35,1929473.394365771,289242.0,935.900024,980.5599980000001,802.280029,847.2800289999999,847.2800289999999,392699595.0,,,,,,,,11.01,11.65,9.1,10.34,10.34,753361782.0,0.2455,0.263,0.2053,0.229,0.229,12134563.0,0.04728,0.04882,0.03759,0.042460000000000005,0.042460000000000005,9476949.0
232,BTC,2018-06-18,6781.17,19934.1,1346.63,6438.4,26649128.768387944,1257085.0,ETH,523.55,578.88,383.4329511,496.58,3471083.6555315587,1188976.0,0.5269,0.5612,0.4404,0.4747,0.4747,178092143.0,LTC,110.669141,120.0,72.00000001,95.01,2996161.4417203264,409490.0,847.2800289999999,928.8599849999999,662.599976,747.179993,747.179993,417703726.0,BNB,17.0,17.184447,11.5,12.000010000000001,80.78241759,85.0,10.34,10.91,6.9,8.05,8.05,627940535.0,0.229,0.2409,0.1772,0.1931,0.1931,9918560.0,0.042460000000000005,0.05186,0.038,0.04212,0.04212,10606572.0
233,BTC,2018-06-25,6447.15,14385.89,4095.85,6150.1,26081666.974816456,1227106.0,ETH,497.0,563.99994,420.0,455.32,2696060.02500951,972239.0,0.4747,0.4916,0.4248,0.4612,0.4612,127715777.0,LTC,95.01,110.5,73.294,80.61,2742086.5972408033,399493.0,747.1900019999999,785.73999,648.73999,736.909973,736.909973,318903255.0,BNB,12.00950365,16.5,12.00950355,15.7,27.21373688,48.0,8.05,8.49,7.04,8.13,8.13,475934803.0,0.1931,0.2026,0.1716,0.1993,0.1993,10743858.0,0.04212,0.0436,0.03461,0.037989999999999996,0.037989999999999996,4511172.0
234,BTC,2018-07-02,6148.1,9325.0,4008.0,6349.7,26851303.391853675,1156060.0,ETH,460.98,563.53,383.69597519999996,451.43,2372224.507009474,869538.0,0.4612,0.5193,0.4528,0.4782,0.4782,137548813.0,LTC,82.11010632,125.01,65.002,79.89,2625105.131801549,457487.0,736.909973,830.789978,698.900024,749.200012,749.200012,334178893.0,BNB,15.695,28.03525562,13.3,13.3,35.1279749,88.0,8.13,9.44,7.91,8.71,8.71,428739287.0,0.1993,0.2212,0.1935,0.2094,0.2094,10020303.0,0.037989999999999996,0.04154,0.03625,0.03754,0.03754,4519379.0
235,BTC,2018-07-09,6349.3,7578.0,0.00247877,6701.97,27786867.88713357,1218034.0,ETH,459.2,546.40999,400.9687263,486.08,1947016.535660089,779980.0,0.4782,0.4816,0.4246,0.4474,0.4474,87629983.0,LTC,79.848,96.99999,66.6,82.2,2097015.993824191,372932.0,749.200012,759.849976,662.77002,724.169983,724.169983,196793481.0,BNB,22.0,22.0,13.3,13.4,19.18223202,23.0,8.71,8.74,6.56,7.4,7.4,412200794.0,0.2094,0.2231,0.1803,0.2198,0.2198,10489583.0,0.03754,0.0377,0.0312,0.03437,0.03437,2713648.0
236,BTC,2018-07-16,6706.6,10000000.0,1450.0,7920.262,26781059.16382961,1119293.0,ETH,486.09,603.99999,416.53,449.41,1808919.5067286592,720255.0,0.4474,0.5236,0.4301,0.4488,0.4488,150557987.0,LTC,82.21,110.0,72.230001,78.51,2075670.6362278168,364746.0,724.169983,888.76001,717.450012,785.210022,785.210022,385480605.0,BNB,13.30000001,15.23987494,0.10000002,12.0,42.52085332,47.0,7.4,9.35,7.24,7.85,7.85,522637861.0,0.2204,0.3264,0.2196,0.2843,0.2843,46124621.0,0.03437,0.04358,0.033760000000000005,0.03514,0.03514,3961899.0
237,BTC,2018-07-23,6353.25,10000000.0,5309.56,7397.6,31634473.992659044,1689848.0,ETH,448.66,635.0,431.0,457.99,2202305.012886167,925490.0,0.4488,0.4689,0.4377,0.4529,0.4529,95218141.0,LTC,78.667,117.99,40.0,82.22,2510831.545668652,429187.0,785.210022,876.6300050000001,770.299988,830.3099980000001,830.3099980000001,305315995.0,BNB,12.00000001,15.47601,12.0,13.1,48.38095749,80.0,7.85,8.96,7.71,8.34,8.34,368646676.0,0.2843,0.3509,0.2806,0.3074,0.3074,34208323.0,0.03514,0.04092,0.032889999999999996,0.03913,0.03913,4541070.0
238,BTC,2018-07-30,7398.7,99999999.99,7357.73127,8213.5,36038482.37876718,1638981.0,ETH,457.99,580.68345,431.0,466.01,1392994.4110604709,667860.0,0.4529,0.4626,0.4259,0.4347,0.4347,83928001.0,LTC,83.45299943,115.0,72.2300502,83.93,1739905.8788395359,336313.0,830.3099980000001,833.429993,687.76001,709.169983,709.169983,209664190.0,BNB,13.927738,14.172374,11.20000229,12.05,10.31717686,38.0,8.34,8.35,6.82,7.03,7.03,294852170.0,0.3074,0.3078,0.2324,0.2425,0.2425,30961698.0,0.03913,0.03946,0.02815,0.030160000000000003,0.030160000000000003,3601081.0
239,BTC,2018-08-06,8220.1,1750000.0,6607.37,7030.01,33638371.03266986,1619808.0,ETH,464.531,559.8399900000001,391.59261000000004,408.83,1710175.5231451541,721180.0,0.4347,0.437,0.2882,0.2958,0.2958,195112235.0,LTC,83.94,112.25,71.13037800000001,74.639,1535266.469116105,317956.0,709.169983,717.0599980000001,538.049988,571.3599849999999,571.3599849999999,226687080.0,BNB,11.25,14.98737,9.40004949,13.99999999,57.28601986,72.0,7.03,7.23,4.82,4.96,4.96,416991220.0,0.2428,0.2469,0.1942,0.2242,0.2242,28814895.0,0.030160000000000003,0.03092,0.02179,0.02307,0.02307,3473634.0
240,BTC,2018-08-13,7030.0,999999.0,844.58,6313.9,29530713.04114664,1820952.0,ETH,408.96,530.0,300.411,318.15,2640684.261681538,934091.0,0.2958,0.3736,0.2468,0.3414,0.3414,195755907.0,LTC,78.50599978,93.68607800000001,40.04,59.44,2758036.813568752,424820.0,571.3599849999999,610.6099849999999,472.67999299999997,570.969971,570.969971,208390453.0,BNB,11.71700001,13.96683097,10.60002712,12.878346,7.49081615,20.0,4.96,5.65,4.18,5.29,5.29,358365605.0,0.2242,0.2456,0.1955,0.2288,0.2288,25275040.0,0.02307,0.02458,0.016059999999999998,0.02201,0.02201,3031091.0
241,BTC,2018-08-20,6316.0,9739999.0,5522.5,6485.1,28304132.83363219,1577603.0,ETH,318.16,764.9,240.0,300.03,4620840.326245354,1178606.0,0.3414,0.3555,0.3107,0.323,0.323,134314808.0,LTC,59.43,86.400999,49.144,57.85,3018984.5840610736,401136.0,570.969971,576.349976,509.27999900000003,523.97998,523.97998,127858192.0,BNB,10.8,10.8,9.4,9.4,46.12348737,36.0,5.29,5.36,4.5,4.95,4.95,251865234.0,0.2288,0.2316,0.2028,0.2131,0.2131,11438682.0,0.02201,0.02311,0.019209999999999998,0.0228,0.0228,1431788.0
242,BTC,2018-08-27,6481.63,2275999.0,5668.01,6707.0,28464585.42916968,1313423.0,ETH,300.03,414.68,258.87,273.88,2426997.568879541,811253.0,0.323,0.357,0.3218,0.3417,0.3417,136565542.0,LTC,57.85,82.14271600000001,40.07,57.02,1861340.438677588,279398.0,523.97998,659.289978,520.070007,651.049988,651.049988,186643003.0,BNB,10.62099222,10.88277098,10.62099222,10.88277098,0.07128667,2.0,4.95,6.83,4.91,6.64,6.64,428913415.0,0.2131,0.2387,0.2127,0.2236,0.2236,18814756.0,0.0228,0.02787,0.022430000000000002,0.02567,0.02567,4015476.0
243,BTC,2018-09-03,6707.0,99999999.99,6283.2,7181.7,31527624.178938,1241521.0,ETH,274.26,402.17581,265.59504,295.06,2262393.358191844,683472.0,0.3417,0.3437,0.268,0.2759,0.2759,151388101.0,LTC,57.11,92.8,54.19,66.23,1870773.6456554332,310232.0,651.280029,656.200012,463.27999900000003,479.209991,479.209991,227697413.0,BNB,10.8,10.8,8.00003565,10.0,10.48741784,11.0,6.64,6.73,4.61,4.94,4.94,376922684.0,0.2237,0.2346,0.1892,0.1912,0.1912,17754087.0,0.02567,0.025939999999999998,0.01876,0.0193,0.0193,2562295.0
244,BTC,2018-09-10,7294.99,33999999.0,6073.9,6235.01,30676207.799088225,1467099.0,ETH,295.06,397.999,175.7,195.91,4972116.515438281,1218473.0,0.276,0.2856,0.2526,0.281,0.281,118368974.0,LTC,66.2,110.0,50.21000018,54.54,2760645.131619784,360824.0,479.209991,488.55999800000006,410.519989,450.459991,450.459991,156771668.0,BNB,11.91809397,12.5,9.0,9.0,3.25045123,6.0,4.94,5.55,4.73,5.41,5.41,224609480.0,0.1909,0.2124,0.1825,0.2067,0.2067,15280244.0,0.0193,0.020630000000000003,0.017159999999999998,0.01991,0.01991,2345239.0
245,BTC,2018-09-17,6240.0,99999999.99,6100.0,6498.0,41086937.30304175,1101772.0,ETH,195.92,362.5785,165.42700000000002,220.398,6990234.818649436,1344671.0,0.281,0.783,0.2667,0.5713,0.5713,1177119198.0,LTC,54.49,95.94,47.0,56.92,2708328.9345205016,353671.0,450.459991,510.959991,408.459991,489.52999900000003,489.52999900000003,220586495.0,BNB,11.99999998,12.4,10.0,10.5,33.92864776,80.0,5.41,6.31,4.65,6.03,6.03,353003230.0,0.2067,0.3016,0.1936,0.2813,0.2813,45473377.0,0.01991,0.02621,0.01807,0.0238,0.0238,5153713.0
246,BTC,2018-09-24,6497.87,99999999.99,6000.0,6696.99,27936594.434263,1306205.0,ETH,220.19,404.0,77.23,243.98403390000001,6741220.099239628,1239223.0,0.5713,0.6225,0.436,0.5817,0.5817,896465320.0,LTC,56.746,84.78,49.653,61.31,2814570.366533231,338800.0,489.52999900000003,588.719971,424.55999800000006,530.76001,530.76001,433817180.0,,,,,,,,6.03,6.05,5.0,5.72,5.72,296399706.0,0.2813,0.2817,0.2309,0.2592,0.2592,35630947.0,0.0238,0.02423,0.02008,0.02216,0.02216,3374468.0
247,BTC,2018-10-01,6710.03023581,99999999.0,256.0,6607.8,8550900.209893933,1149206.0,ETH,244.7,321.075,201.426,232.27,5505631.50687666,1016761.0,0.5817,0.6045,0.4671,0.482,0.482,480795086.0,LTC,61.3,88.1,51.0,61.05,3241114.5098837437,357783.0,530.76001,552.429993,501.920013,519.659973,519.659973,154799724.0,,,,,,,,5.72,5.93,5.41,5.76,5.76,147037373.0,0.2581,0.2635,0.2369,0.2438,0.2438,14151630.0,0.02216,0.027630000000000002,0.02119,0.026930000000000003,0.026930000000000003,3918448.0
248,BTC,2018-10-08,6607.8,9999999.99,740.12,6570.0,4177235.899621768,916936.0,ETH,232.27,309.09999,210.5,225.28,2309380.053023299,526888.0,0.482,0.5002,0.3761,0.4064,0.4064,321870012.0,LTC,61.05,81.680049,53.98,57.9,1462187.16162198,193984.0,519.659973,534.080017,426.119995,438.98999000000003,438.98999000000003,148159618.0,,,,,,,,5.76,6.04,5.0,5.2,5.2,165201031.0,0.2438,0.2495,0.2045,0.2096,0.2096,12566456.0,0.026930000000000003,0.02817,0.02072,0.02376,0.02376,5514818.0
249,BTC,2018-10-15,6609.4,5000000.0,1290.28,6336.4,4200428.41002778,1067733.0,ETH,224.91,391.72479,151.0,196.75,3482655.218166134,714034.0,0.4064,0.5074,0.3964,0.4613,0.4613,292675127.0,LTC,58.332,90.0,48.708999999999996,51.36,1761455.1445289282,224143.0,438.98999000000003,509.799988,432.5,451.07000700000003,451.07000700000003,158366056.0,,,,,,,,5.2,6.08,5.15,5.51,5.51,134669235.0,0.2096,0.2564,0.2083,0.2452,0.2452,16520634.0,0.02376,0.02775,0.02289,0.02456,0.02456,3343217.0
250,BTC,2018-10-22,6181.9,41435.67,1170.48,6415.88,4176147.1439459613,1237854.0,ETH,191.85,333.0,176.0,207.29,3499508.9732637736,661775.0,0.4613,0.4805,0.4402,0.462,0.462,158939592.0,LTC,51.37,93.51100000000001,50.052,52.23,1546794.6859563,196383.0,451.07000700000003,454.64001500000006,436.02999900000003,441.14999400000005,441.14999400000005,62079440.0,,,,,,,,5.51,5.56,5.37,5.44,5.44,43104480.0,0.2453,0.2516,0.2301,0.2349,0.2349,7820693.0,0.02456,0.02462,0.02305,0.02377,0.02377,1095027.0
251,BTC,2018-10-29,6405.81,22077.76,1371.76,6403.62,3866694.531986524,805951.0,ETH,202.14,326.28926,195.0,202.46,1342239.866872251,339200.0,0.4621,0.4766,0.4332,0.4686,0.4686,165720726.0,LTC,53.602,84.99,1.16982,51.53,756866.004496837,121116.0,441.14999400000005,591.320007,408.980011,569.530029,569.530029,261337724.0,,,,,,,,5.44,5.61,5.05,5.54,5.54,73805065.0,0.2349,0.2482,0.2186,0.244,0.244,6761454.0,0.02377,0.02395,0.02171,0.02368,0.02368,1377894.0
252,BTC,2018-11-05,6403.63,19381.86,1764.14,6423.28,3899263.2924924064,825472.0,ETH,202.44,360.0,170.0,210.06,1852680.82065732,408892.0,0.4686,0.5669,0.4622,0.5069,0.5069,339995620.0,LTC,83.188186,88.0,40.4,53.88,1329672.75219895,190166.0,569.530029,643.080017,516.849976,533.77002,533.77002,583764221.0,,,,,,,,5.54,5.83,5.29,5.49,5.49,71951389.0,0.244,0.2772,0.2407,0.2753,0.2753,15781987.0,0.02368,0.02503,0.02278,0.02307,0.02307,1547527.0
253,BTC,2018-11-12,6491.8,218937.39,4267.37,6357.54,3971654.41193343,826798.0,ETH,210.06,347.75593,181.88,212.99,2010836.0759870268,435746.0,0.5069,0.5311,0.4112,0.5128,0.5128,390866409.0,LTC,54.01,88.08005,48.5,50.65,1211283.733834358,174307.0,533.77002,549.450012,264.839996,338.100006,338.100006,494289116.0,,,,,,,,5.49,5.52,4.28,4.65,4.65,159422448.0,0.2752,0.2834,0.2117,0.25,0.25,17865654.0,0.02307,0.02331,0.01761,0.019030000000000002,0.019030000000000002,2254193.0
254,BTC,2018-11-19,6448.0,8300000.0,178.11,8595.854,3872905.207294922,1463739.0,ETH,212.99724894,346.71595,150.00010001,178.96,4450210.270343814,803064.0,0.5128,0.5131,0.3234,0.3782,0.3782,522247454.0,LTC,51.45,88.0,37.371,42.568000000000005,2506435.260561745,259580.0,338.0,354.76001,173.33999599999999,205.380005,205.380005,5950517.0,,,,,,,,4.65,4.65,3.07,3.4,3.4,294160055.0,0.25,0.2501,0.1309,0.16,0.16,25377347.0,0.019030000000000002,0.019719999999999998,0.01103,0.01259,0.01259,3169824.0
255,BTC,2018-11-26,8595.854,6500000.0,385.3,3932.9,3563381.90874759,2687253.0,ETH,175.9,327.38176,97.744,114.3,12368272.429797836,1688420.0,0.3782,0.4042,0.341,0.3695,0.3695,275960850.0,LTC,82.576406,82.576406,21.3,31.548000000000002,6013622.002752766,476811.0,205.380005,242.16000400000001,182.5,198.229996,198.229996,1901135.0,,,,,,,,3.4,3.46,2.81,2.87,2.87,138026388.0,0.16,0.173,0.1344,0.1582,0.1582,12036900.0,0.01259,0.017159999999999998,0.01138,0.01505,0.01505,2262753.0
256,BTC,2018-12-03,3936.7,16287.79,2211.55,4103.19,2975637.200383788,2016490.0,ETH,113.55,131.56015583,94.01,114.76,7332851.800001551,1011842.0,0.3695,0.3701,0.2894,0.3136,0.3136,206437637.0,LTC,31.483,43.0,27.51,33.34,4297082.326596589,334181.0,198.229996,202.880005,95.489998,107.379997,107.379997,17764747.0,,,,,,,,2.87,2.88,1.55,2.05,2.05,210425767.0,0.1588,0.1617,0.1057,0.1217,0.1217,13284224.0,0.01505,0.01573,0.01231,0.013930000000000001,0.013930000000000001,1445422.0
257,BTC,2018-12-10,4102.8,93471.25,130.86,3531.18,2613492.640600359,1867912.0,ETH,114.91,195.0,79.99000001,92.88,8714229.47852955,1118207.0,0.3136,0.3178,0.2815,0.2891,0.2891,98871442.0,LTC,34.36529045,36.26,22.05,25.3,5102824.516257758,384270.0,107.379997,109.290001,73.83000200000001,79.059998,79.059998,22472359.0,BNB,5.58749838,6.5,4.46,4.8,9.76248473,44.0,2.05,2.13,1.77,1.95,1.95,121856510.0,0.1217,0.1231,0.09141,0.0957,0.0957,5480955.0,0.013930000000000001,0.014159999999999999,0.01267,0.013219999999999999,0.013219999999999999,967800.0
258,BTC,2018-12-17,3642.1,155479.57,96.42,3301.5,2285327.523301728,1285916.0,ETH,95.84700000000001,123.75,80.56,85.94,4581263.968092538,649809.0,0.2891,0.3998,0.2866,0.3757,0.3757,271850546.0,LTC,25.29,27.67599999,3.0000299999999998,25.24,3757395.680364675,261887.0,79.059998,231.399994,78.739998,196.759995,196.759995,287968343.0,,,,,,,,1.95,3.09,1.94,2.87,2.87,274689752.0,0.0957,0.1346,0.09465,0.1263,0.1263,11583291.0,0.013219999999999999,0.02302,0.01321,0.02134,0.02134,3576103.0
259,BTC,2018-12-24,3300.1,28260603.06,878.19,3944.93,2959325.516586918,2022421.0,ETH,86.601,199.88,51.39,129.63,9080843.61421989,1199855.0,0.3757,0.4601,0.334,0.3752,0.3752,263545128.0,LTC,26.118000000000002,60.0,25.12,33.07,5761932.365023625,397947.0,196.759995,214.580002,141.619995,163.220001,163.220001,173386912.0,,,,,,,,2.87,3.2,2.31,2.75,2.75,177798610.0,0.1263,0.1438,0.1073,0.1168,0.1168,6887173.0,0.02134,0.02417,0.018369999999999997,0.02055,0.02055,2556559.0
260,BTC,2018-12-31,4072.6,92497.62,2250.63,3835.79,3136757.046854196,1503789.0,ETH,133.76,168.68384248,52.01,138.554,10853054.678548828,1370711.0,0.3752,0.3857,0.351,0.3721,0.3721,129515020.0,LTC,33.08,40.15,27.4,31.56,4231254.601927736,339733.0,163.220001,177.080002,146.550003,166.389999,166.389999,77842024.0,,,,,,,,2.75,3.01,2.54,2.94,2.94,111512790.0,0.1168,0.1218,0.1084,0.1206,0.1206,3570626.0,0.02055,0.02414,0.01889,0.02352,0.02352,2701419.0
261,BTC,2019-01-07,3978.5,37155.73,2335.95,4040.99,2894912.962048458,1028738.0,ETH,138.73,188.99996000000002,55.000130000000006,155.68,6429192.433547401,961236.0,0.3721,0.3918,0.3161,0.3188,0.3188,146298240.0,LTC,32.821999999999996,43.0,28.5,40.079,3548402.6097302465,278705.0,166.389999,167.940002,122.32,125.370003,125.370003,71515071.0,,,,,,,,2.94,3.05,2.24,2.28,2.28,108593864.0,0.1206,0.1297,0.1018,0.1024,0.1024,5167256.0,0.02352,0.03543,0.02097,0.02153,0.02153,8834682.0
262,BTC,2019-01-14,4169.2,38844.55,2184.51,3514.74,2973650.5294823414,1180244.0,ETH,155.91,190.0,51.45,115.58,5215415.418349447,766371.0,0.3188,0.3442,0.3145,0.32,0.32,87303429.0,LTC,38.88,50.0,29.41018,29.92,4098386.208243971,303787.0,125.370003,137.240005,120.790001,122.410004,122.410004,38086903.0,,,,,,,,2.28,2.59,2.28,2.36,2.36,65895766.0,0.1024,0.1122,0.102,0.1031,0.1031,3134540.0,0.02153,0.02692,0.02103,0.024,0.024,4400737.0
263,BTC,2019-01-21,3590.9,47597.07,1730.27,3536.72,2687540.904282866,1016059.0,ETH,117.94,142.99999011,82.02,117.43,4888807.360049533,699861.0,0.32,0.3249,0.305,0.3082,0.3082,52888718.0,LTC,30.539,37.5,29.1,30.61,2697027.8231733683,204237.0,122.410004,135.619995,116.699997,121.400002,121.400002,37284541.0,,,,,,,,2.36,2.54,2.29,2.38,2.38,55928805.0,0.1031,0.1052,0.09358999999999999,0.09462999999999999,0.09462999999999999,2378178.0,0.024,0.03128,0.023719999999999998,0.02947,0.02947,4017187.0
264,BTC,2019-01-28,3586.1,6942.51,2139.56,3531.02,2576776.172054628,816649.0,ETH,119.08,130.79965645,109.26403,113.72,3063964.683426623,530361.0,0.3082,0.3381,0.2836,0.3028,0.3028,127738136.0,LTC,30.993000000000002,37.49,29.0,32.01,2476421.0562903667,172775.0,121.400002,121.91999799999999,105.519997,118.139999,118.139999,49855102.0,BNB,6.31795739,6.90999554,5.00000307,5.00000307,21.10537105,55.0,2.38,2.49,2.18,2.4,2.4,49817682.0,0.09462999999999999,0.09464,0.0781,0.07915,0.07915,3309371.0,0.02947,0.02947,0.02437,0.025660000000000002,0.025660000000000002,3490177.0
265,BTC,2019-02-04,3597.1,54312.41,232.69,3414.78,2480392.801020272,882184.0,ETH,113.44,134.99988000000002,90.03,106.178,4058963.57876926,553922.0,0.3028,0.3216,0.2878,0.3098,0.3098,82777438.0,LTC,32.611,37.45497912,26.00000031,32.87,2679822.3730174233,193039.0,118.139999,131.990005,110.58000200000001,126.489998,126.489998,47172545.0,BNB,7.00000075,7.00000075,7.00000075,7.00000075,0.17804129,1.0,2.4,2.9,2.31,2.89,2.89,50268280.0,0.07915,0.08388999999999999,0.06744,0.08018,0.08018,3280820.0,0.025660000000000002,0.02953,0.02514,0.02617,0.02617,3493548.0
266,BTC,2019-02-11,3501.73867085,6985.33,6.36e-07,3648.84,3052345.9458763762,931223.0,ETH,108.58,131.99999897,90.0,119.525718,4985073.803278051,568667.0,0.3098,0.3137,0.2975,0.3048,0.3048,70519261.0,LTC,32.88,49.99,28.00000006,47.602,6010276.483484332,374712.0,126.489998,126.660004,117.800003,123.91999799999999,123.91999799999999,33687859.0,,,,,,,,2.89,3.06,2.74,2.92,2.92,69167711.0,0.08018,0.08194,0.07441,0.07973,0.07973,2464367.0,0.02617,0.02658,0.02358,0.02429,0.02429,2000672.0
267,BTC,2019-02-18,3747.7,7192.66,641.75,3629.15,2854338.71318573,959695.0,ETH,123.93,199.99,90.00001,132.33173822,6089220.549663358,642774.0,0.3048,0.3498,0.2983,0.3005,0.3005,167576465.0,LTC,47.602,48.57942239,35.00000001,47.22,4897065.489569975,322849.0,123.91999799999999,157.66000400000001,123.91999799999999,127.290001,127.290001,116519464.0,BNB,10.04661899,10.19002562,8.51017553,10.15630151,17.56733518,35.0,2.92,4.53,2.91,3.61,3.61,271998792.0,0.07973,0.09732,0.07907,0.08263999999999999,0.08263999999999999,6871187.0,0.02429,0.0278,0.02278,0.02384,0.02384,3054310.0
